time_step,LUT_code,pixels,percentage
74,LUT01,48391,2.88
74,LUT02,14570,0.87
74,LUT03,225613,13.44
74,LUT04,167553,9.98
74,LUT05,7812,0.47
75,LUT01,48391,2.88
75,LUT02,14617,0.87
75,LUT03,225477,13.43
75,LUT04,167529,9.98
75,LUT05,7812,0.47
76,LUT01,48392,2.88
76,LUT02,14665,0.87
76,LUT03,225345,13.43
76,LUT04,167517,9.98
76,LUT05,7812,0.47
77,LUT01,48393,2.88
77,LUT02,14713,0.88
77,LUT03,225207,13.42
77,LUT04,167511,9.98
77,LUT05,7812,0.47
78,LUT01,48395,2.88
78,LUT02,14761,0.88
78,LUT03,225052,13.41
78,LUT04,167494,9.98
78,LUT05,7812,0.47
79,LUT01,48395,2.88
79,LUT02,14811,0.88
79,LUT03,224862,13.4
79,LUT04,167491,9.98
79,LUT05,7812,0.47
80,LUT01,48395,2.88
80,LUT02,14865,0.89
80,LUT03,224689,13.39
80,LUT04,167481,9.98
80,LUT05,7812,0.47
81,LUT01,48395,2.88
81,LUT02,14918,0.89
81,LUT03,224475,13.37
81,LUT04,167481,9.98
81,LUT05,7812,0.47
82,LUT01,48396,2.88
82,LUT02,14971,0.89
82,LUT03,224371,13.37
82,LUT04,167482,9.98
82,LUT05,7812,0.47
83,LUT01,48396,2.88
83,LUT02,15022,0.89
83,LUT03,224284,13.36
83,LUT04,167485,9.98
83,LUT05,7812,0.47
