time_step,LUT_code,pixels,percentage
67,LUT03,264101,15.73
67,LUT04,210894,12.56
67,LUT05,9445,0.56
68,LUT01,25661,1.53
68,LUT02,0,0.0
68,LUT03,266951,15.9
68,LUT04,212109,12.64
68,LUT05,9445,0.56
69,LUT01,25661,1.53
69,LUT02,0,0.0
69,LUT03,269962,16.08
69,LUT04,213425,12.72
69,LUT05,9445,0.56
70,LUT01,25661,1.53
70,LUT02,0,0.0
70,LUT03,272922,16.26
70,LUT04,214675,12.79
70,LUT05,9445,0.56
71,LUT01,25661,1.53
71,LUT02,0,0.0
71,LUT03,275895,16.44
71,LUT04,215938,12.87
71,LUT05,9445,0.56
72,LUT01,25661,1.53
72,LUT02,0,0.0
72,LUT03,278943,16.62
72,LUT04,217227,12.94
72,LUT05,9445,0.56
73,LUT01,25658,1.53
73,LUT02,0,0.0
73,LUT03,282066,16.8
73,LUT04,218533,13.02
73,LUT05,9445,0.56
74,LUT01,25658,1.53
74,LUT02,0,0.0
74,LUT03,285716,17.02
74,LUT04,220192,13.12
74,LUT05,9445,0.56
75,LUT01,25658,1.53
75,LUT02,0,0.0
75,LUT03,289441,17.24
75,LUT04,221891,13.22
75,LUT05,9445,0.56
76,LUT01,25657,1.53
76,LUT02,0,0.0
76,LUT03,293225,17.47
76,LUT04,223615,13.32
76,LUT05,9445,0.56
77,LUT01,25656,1.53
77,LUT02,0,0.0
77,LUT03,297078,17.7
77,LUT04,225368,13.43
77,LUT05,9445,0.56
78,LUT01,25654,1.53
78,LUT02,0,0.0
78,LUT03,300894,17.93
78,LUT04,227085,13.53
78,LUT05,9445,0.56
79,LUT01,25654,1.53
79,LUT02,0,0.0
79,LUT03,304811,18.16
79,LUT04,228828,13.63
79,LUT05,9445,0.56
80,LUT01,25654,1.53
80,LUT02,0,0.0
80,LUT03,308899,18.4
80,LUT04,230710,13.75
80,LUT05,9445,0.56
81,LUT01,25654,1.53
81,LUT02,0,0.0
81,LUT03,312978,18.65
81,LUT04,231256,13.78
81,LUT05,9445,0.56
82,LUT01,25653,1.53
82,LUT02,0,0.0
82,LUT03,317016,18.89
82,LUT04,231190,13.77
82,LUT05,9445,0.56
83,LUT01,25653,1.53
83,LUT02,0,0.0
83,LUT03,320985,19.12
83,LUT04,231042,13.76
83,LUT05,9445,0.56
