time_step,LUT_code,pixels,percentage
19,LUT04,319674,19.05
19,LUT05,99002,5.9
19,LUT06,28,0.0
19,LUT07,109,0.01
19,LUT08,389929,23.23
19,LUT09,348696,20.77
19,LUT10,797,0.05
19,LUT11,13093,0.78
19,LUT12,22808,1.36
19,LUT13,1634,0.1
19,LUT14,0,0.0
19,LUT15,0,0.0
19,LUT16,0,0.0
19,LUT17,0,0.0
19,LUT18,3314,0.2
19,LUT19,31650,1.89
19,LUT21,371842,22.15
19,LUT22,7597,0.45
19,LUT23,179,0.01
19,LUT24,4,0.0
19,LUT25,4,0.0
20,LUT01,68589,4.09
20,LUT02,,
20,LUT03,,
20,LUT04,321585,19.16
20,LUT05,95730,5.7
20,LUT06,36,0.0
20,LUT07,113,0.01
20,LUT08,390686,23.28
20,LUT09,348696,20.77
20,LUT10,792,0.05
20,LUT11,13003,0.77
20,LUT12,22808,1.36
20,LUT13,1634,0.1
20,LUT14,0,0.0
20,LUT15,0,0.0
20,LUT16,0,0.0
20,LUT17,0,0.0
20,LUT18,3316,0.2
20,LUT19,31650,1.89
20,LUT21,375196,22.35
20,LUT22,4481,0.27
20,LUT23,169,0.01
20,LUT24,4,0.0
20,LUT25,4,0.0
21,LUT01,69046,4.11
21,LUT02,,
21,LUT03,,
21,LUT04,323444,19.27
21,LUT05,92396,5.5
21,LUT06,35,0.0
21,LUT07,125,0.01
21,LUT08,389960,23.23
21,LUT09,348696,20.77
21,LUT10,785,0.05
21,LUT11,12859,0.77
21,LUT12,22808,1.36
21,LUT13,1634,0.1
21,LUT14,0,0.0
21,LUT15,0,0.0
21,LUT16,0,0.0
21,LUT17,0,0.0
21,LUT18,3320,0.2
21,LUT19,31650,1.89
21,LUT21,378498,22.55
21,LUT22,3072,0.18
21,LUT23,156,0.01
21,LUT24,4,0.0
21,LUT25,4,0.0
22,LUT01,69503,4.14
22,LUT02,,
22,LUT03,,
22,LUT04,325319,19.38
22,LUT05,89022,5.3
22,LUT06,33,0.0
22,LUT07,126,0.01
22,LUT08,388657,23.16
22,LUT09,348695,20.77
22,LUT10,776,0.05
22,LUT11,12699,0.76
22,LUT12,22808,1.36
22,LUT13,1634,0.1
22,LUT14,0,0.0
22,LUT15,0,0.0
22,LUT16,0,0.0
22,LUT17,2,0.0
22,LUT18,3318,0.2
22,LUT19,31650,1.89
22,LUT21,381835,22.75
22,LUT22,2260,0.13
22,LUT23,147,0.01
22,LUT24,4,0.0
22,LUT25,4,0.0
23,LUT01,69960,4.17
23,LUT02,,
23,LUT03,,
23,LUT04,327264,19.5
23,LUT05,85729,5.11
23,LUT06,35,0.0
23,LUT07,120,0.01
23,LUT08,386802,23.04
23,LUT09,348684,20.77
23,LUT10,767,0.05
23,LUT11,12481,0.74
23,LUT12,22808,1.36
23,LUT13,1634,0.1
23,LUT14,0,0.0
23,LUT15,0,0.0
23,LUT16,0,0.0
23,LUT17,0,0.0
23,LUT18,3333,0.2
23,LUT19,31650,1.89
23,LUT21,385270,22.95
23,LUT22,1791,0.11
23,LUT23,151,0.01
23,LUT24,4,0.0
23,LUT25,4,0.0
24,LUT01,70249,4.19
24,LUT02,,
24,LUT03,,
24,LUT04,329159,19.61
24,LUT05,82431,4.91
24,LUT06,96,0.01
24,LUT07,18,0.0
24,LUT08,384923,22.93
24,LUT09,348683,20.77
24,LUT10,754,0.04
24,LUT11,12310,0.73
24,LUT12,22808,1.36
24,LUT13,1634,0.1
24,LUT14,0,0.0
24,LUT15,0,0.0
24,LUT16,0,0.0
24,LUT17,0,0.0
24,LUT18,3322,0.2
24,LUT19,31650,1.89
24,LUT21,388655,23.16
24,LUT22,1550,0.09
24,LUT23,242,0.01
24,LUT24,4,0.0
24,LUT25,4,0.0
25,LUT01,70538,4.2
25,LUT02,,
25,LUT03,,
25,LUT04,331068,19.72
25,LUT05,70826,4.22
25,LUT06,105,0.01
25,LUT07,19,0.0
25,LUT08,384372,22.9
25,LUT09,348681,20.77
25,LUT10,742,0.04
25,LUT11,12144,0.72
25,LUT12,22808,1.36
25,LUT13,1634,0.1
25,LUT14,0,0.0
25,LUT15,0,0.0
25,LUT16,0,0.0
25,LUT17,0,0.0
25,LUT18,11537,0.69
25,LUT19,31650,1.89
25,LUT21,392069,23.36
25,LUT22,45,0.0
25,LUT23,246,0.01
25,LUT24,4,0.0
25,LUT25,4,0.0
26,LUT01,70827,4.22
26,LUT02,,
26,LUT03,,
26,LUT04,332984,19.84
26,LUT05,67355,4.01
26,LUT06,130,0.01
26,LUT07,19,0.0
26,LUT08,385021,22.94
26,LUT09,348681,20.77
26,LUT10,742,0.04
