time_step,class,pixels,percentage
43,gross_undisturbed_forest,312193,18.6
43,net_disturbed_forest,391293,23.31
43,net_undisturbed_forest,312133,18.6
43,gross_minus_net_disturbed_forest,2213,0.13
43,gross_minus_net_undisturbed_forest,60,0.0
44,gross_forest_all_forest_types,1072449,63.89
44,net_forest_total_disturbed_undisturbed,702045,41.83
44,gross_disturbed_forest,392166,23.36
44,gross_undisturbed_forest,312193,18.6
44,net_disturbed_forest,389912,23.23
44,net_undisturbed_forest,312133,18.6
44,gross_minus_net_disturbed_forest,2254,0.13
44,gross_minus_net_undisturbed_forest,60,0.0
45,gross_forest_all_forest_types,1071261,63.82
45,net_forest_total_disturbed_undisturbed,700813,41.75
45,gross_disturbed_forest,391025,23.3
45,gross_undisturbed_forest,312192,18.6
45,net_disturbed_forest,388681,23.16
45,net_undisturbed_forest,312132,18.6
45,gross_minus_net_disturbed_forest,2344,0.14
45,gross_minus_net_undisturbed_forest,60,0.0
46,gross_forest_all_forest_types,1069999,63.75
46,net_forest_total_disturbed_undisturbed,699465,41.67
46,gross_disturbed_forest,389731,23.22
46,gross_undisturbed_forest,312192,18.6
46,net_disturbed_forest,387333,23.08
46,net_undisturbed_forest,312132,18.6
46,gross_minus_net_disturbed_forest,2398,0.14
46,gross_minus_net_undisturbed_forest,60,0.0
47,gross_forest_all_forest_types,1068042,63.63
47,net_forest_total_disturbed_undisturbed,696777,41.51
47,gross_disturbed_forest,387179,23.07
47,gross_undisturbed_forest,312178,18.6
47,net_disturbed_forest,384659,22.92
47,net_undisturbed_forest,312118,18.6
47,gross_minus_net_disturbed_forest,2520,0.15
47,gross_minus_net_undisturbed_forest,60,0.0
48,gross_forest_all_forest_types,1066218,63.52
48,net_forest_total_disturbed_undisturbed,694313,41.37
48,gross_disturbed_forest,384838,22.93
48,gross_undisturbed_forest,312164,18.6
48,net_disturbed_forest,382209,22.77
48,net_undisturbed_forest,312104,18.59
48,gross_minus_net_disturbed_forest,2629,0.16
48,gross_minus_net_undisturbed_forest,60,0.0
49,gross_forest_all_forest_types,1064162,63.4
49,net_forest_total_disturbed_undisturbed,691512,41.2
49,gross_disturbed_forest,382183,22.77
49,gross_undisturbed_forest,312145,18.6
49,net_disturbed_forest,379427,22.61
49,net_undisturbed_forest,312085,18.59
49,gross_minus_net_disturbed_forest,2756,0.16
49,gross_minus_net_undisturbed_forest,60,0.0
50,gross_forest_all_forest_types,1062144,63.28
50,net_forest_total_disturbed_undisturbed,688713,41.03
50,gross_disturbed_forest,379551,22.61
50,gross_undisturbed_forest,312136,18.6
50,net_disturbed_forest,376637,22.44
50,net_undisturbed_forest,312076,18.59
50,gross_minus_net_disturbed_forest,2914,0.17
50,gross_minus_net_undisturbed_forest,60,0.0
51,gross_forest_all_forest_types,1060232,63.17
51,net_forest_total_disturbed_undisturbed,686071,40.87
51,gross_disturbed_forest,377109,22.47
51,gross_undisturbed_forest,312120,18.6
51,net_disturbed_forest,374011,22.28
51,net_undisturbed_forest,312060,18.59
51,gross_minus_net_disturbed_forest,3098,0.18
51,gross_minus_net_undisturbed_forest,60,0.0
52,gross_forest_all_forest_types,1059431,63.12
52,net_forest_total_disturbed_undisturbed,684521,40.78
52,gross_disturbed_forest,375678,22.38
52,gross_undisturbed_forest,312117,18.6
52,net_disturbed_forest,372464,22.19
52,net_undisturbed_forest,312057,18.59
52,gross_minus_net_disturbed_forest,3214,0.19
52,gross_minus_net_undisturbed_forest,60,0.0
53,gross_forest_all_forest_types,1057460,63.0
53,net_forest_total_disturbed_undisturbed,681772,40.62
53,gross_disturbed_forest,373155,22.23
53,gross_undisturbed_forest,312110,18.59
53,net_disturbed_forest,369722,22.03
53,net_undisturbed_forest,312050,18.59
53,gross_minus_net_disturbed_forest,3433,0.2
53,gross_minus_net_undisturbed_forest,60,0.0
54,gross_forest_all_forest_types,1055398,62.88
54,net_forest_total_disturbed_undisturbed,678830,40.44
54,gross_disturbed_forest,370457,22.07
54,gross_undisturbed_forest,312102,18.59
54,net_disturbed_forest,366788,21.85
54,net_undisturbed_forest,312042,18.59
54,gross_minus_net_disturbed_forest,3669,0.22
54,gross_minus_net_undisturbed_forest,60,0.0
55,gross_forest_all_forest_types,1053421,62.76
55,net_forest_total_disturbed_undisturbed,676053,40.28
55,gross_disturbed_forest,367920,21.92
55,gross_undisturbed_forest,312095,18.59
55,net_disturbed_forest,364018,21.69
55,net_undisturbed_forest,312035,18.59
55,gross_minus_net_disturbed_forest,3902,0.23
55,gross_minus_net_undisturbed_forest,60,0.0
56,gross_forest_all_forest_types,1051449,62.64
56,net_forest_total_disturbed_undisturbed,673204,40.11
56,gross_disturbed_forest,365380,21.77
56,gross_undisturbed_forest,312088,18.59
56,net_disturbed_forest,361176,21.52
56,net_undisturbed_forest,312028,18.59
56,gross_minus_net_disturbed_forest,4204,0.25
56,gross_minus_net_undisturbed_forest,60,0.0
57,gross_forest_all_forest_types,1045406,62.28
57,net_forest_total_disturbed_undisturbed,666294,39.7
57,gross_disturbed_forest,358184,21.34
57,gross_undisturbed_forest,312070,18.59
57,net_disturbed_forest,354284,21.11
57,net_undisturbed_forest,312010,18.59
57,gross_minus_net_disturbed_forest,3900,0.23
57,gross_minus_net_undisturbed_forest,60,0.0
58,gross_forest_all_forest_types,1042572,62.11
58,net_forest_total_disturbed_undisturbed,661994,39.44
58,gross_disturbed_forest,354178,21.1
58,gross_undisturbed_forest,312052,18.59
58,net_disturbed_forest,350002,20.85
58,net_undisturbed_forest,311992,18.59
58,gross_minus_net_disturbed_forest,4176,0.25
58,gross_minus_net_undisturbed_forest,60,0.0
59,gross_forest_all_forest_types,1039739,61.94
59,net_forest_total_disturbed_undisturbed,657769,39.19
59,gross_disturbed_forest,350231,20.87
59,gross_undisturbed_forest,312039,18.59
59,net_disturbed_forest,345790,20.6
59,net_undisturbed_forest,311979,18.59
59,gross_minus_net_disturbed_forest,4441,0.26
59,gross_minus_net_undisturbed_forest,60,0.0
60,gross_forest_all_forest_types,1036761,61.77
60,net_forest_total_disturbed_undisturbed,653264,38.92
60,gross_disturbed_forest,346034,20.62
60,gross_undisturbed_forest,312027,18.59
60,net_disturbed_forest,341297,20.33
60,net_undisturbed_forest,311967,18.59
60,gross_minus_net_disturbed_forest,4737,0.28
60,gross_minus_net_undisturbed_forest,60,0.0
61,gross_forest_all_forest_types,1033879,61.6
61,net_forest_total_disturbed_undisturbed,648869,38.66
61,gross_disturbed_forest,341994,20.38
61,gross_undisturbed_forest,312018,18.59
61,net_disturbed_forest,336911,20.07
61,net_undisturbed_forest,311958,18.59
61,gross_minus_net_disturbed_forest,5083,0.3
61,gross_minus_net_undisturbed_forest,60,0.0
62,gross_forest_all_forest_types,1030812,61.41
62,net_forest_total_disturbed_undisturbed,644197,38.38
62,gross_disturbed_forest,337673,20.12
62,gross_undisturbed_forest,311999,18.59
62,net_disturbed_forest,332258,19.8
62,net_undisturbed_forest,311939,18.58
62,gross_minus_net_disturbed_forest,5415,0.32
62,gross_minus_net_undisturbed_forest,60,0.0
63,gross_forest_all_forest_types,1027899,61.24
63,net_forest_total_disturbed_undisturbed,639657,38.11
63,gross_disturbed_forest,333563,19.87
63,gross_undisturbed_forest,311984,18.59
63,net_disturbed_forest,327733,19.53
63,net_undisturbed_forest,311924,18.58
63,gross_minus_net_disturbed_forest,5830,0.35
63,gross_minus_net_undisturbed_forest,60,0.0
64,gross_forest_all_forest_types,1025009,61.07
64,net_forest_total_disturbed_undisturbed,635109,37.84
64,gross_disturbed_forest,329472,19.63
64,gross_undisturbed_forest,311955,18.59
64,net_disturbed_forest,323214,19.26
64,net_undisturbed_forest,311895,18.58
64,gross_minus_net_disturbed_forest,6258,0.37
64,gross_minus_net_undisturbed_forest,60,0.0
65,gross_forest_all_forest_types,1022079,60.89
65,net_forest_total_disturbed_undisturbed,630474,37.56
65,gross_disturbed_forest,325325,19.38
65,gross_undisturbed_forest,311920,18.58
65,net_disturbed_forest,318614,18.98
65,net_undisturbed_forest,311860,18.58
65,gross_minus_net_disturbed_forest,6711,0.4
65,gross_minus_net_undisturbed_forest,60,0.0
66,gross_forest_all_forest_types,1019052,60.71
66,net_forest_total_disturbed_undisturbed,625734,37.28
66,gross_disturbed_forest,321058,19.13
66,gross_undisturbed_forest,311884,18.58
66,net_disturbed_forest,313910,18.7
66,net_undisturbed_forest,311824,18.58
66,gross_minus_net_disturbed_forest,7148,0.43
66,gross_minus_net_undisturbed_forest,60,0.0
67,gross_forest_all_forest_types,1015664,60.51
67,net_forest_total_disturbed_undisturbed,620140,36.95
67,gross_disturbed_forest,316084,18.83
67,gross_undisturbed_forest,311835,18.58
67,net_disturbed_forest,308365,18.37
67,net_undisturbed_forest,311775,18.57
67,gross_minus_net_disturbed_forest,7719,0.46
67,gross_minus_net_undisturbed_forest,60,0.0
68,gross_forest_all_forest_types,1012110,60.3
68,net_forest_total_disturbed_undisturbed,614298,36.6
68,gross_disturbed_forest,310907,18.52
68,gross_undisturbed_forest,311783,18.58
68,net_disturbed_forest,302575,18.03
68,net_undisturbed_forest,311723,18.57
68,gross_minus_net_disturbed_forest,8332,0.5
68,gross_minus_net_undisturbed_forest,60,0.0
