time_step,LUT_code,pixels,percentage
23,LUT14,0,0.0
23,LUT15,0,0.0
23,LUT16,0,0.0
23,LUT17,34,0.0
23,LUT18,3326,0.2
24,LUT01,63825,3.8
24,LUT02,13033,0.78
24,LUT03,375622,22.38
24,LUT04,329159,19.61
24,LUT05,82246,4.9
24,LUT06,135,0.01
24,LUT07,1657,0.1
24,LUT08,375773,22.39
24,LUT09,364468,21.71
24,LUT10,754,0.04
24,LUT11,12351,0.74
24,LUT12,54458,3.24
24,LUT13,1634,0.1
24,LUT14,0,0.0
24,LUT15,0,0.0
24,LUT16,0,0.0
24,LUT17,35,0.0
24,LUT18,3338,0.2
25,LUT01,64088,3.82
25,LUT02,13095,0.78
25,LUT03,378974,22.58
25,LUT04,331068,19.72
25,LUT05,70753,4.22
25,LUT06,131,0.01
25,LUT07,186,0.01
25,LUT08,375073,22.35
25,LUT09,364464,21.71
25,LUT10,744,0.04
25,LUT11,12198,0.73
25,LUT12,54458,3.24
25,LUT13,1634,0.1
25,LUT14,0,0.0
25,LUT15,0,0.0
25,LUT16,0,0.0
25,LUT17,80,0.0
25,LUT18,11542,0.69
26,LUT01,64351,3.83
26,LUT02,13157,0.78
26,LUT03,382355,22.78
26,LUT04,332984,19.84
26,LUT05,67498,4.02
26,LUT06,5132,0.31
26,LUT07,186,0.01
26,LUT08,375906,22.4
26,LUT09,364463,21.71
26,LUT10,743,0.04
26,LUT11,12202,0.73
26,LUT12,54458,3.24
26,LUT13,1634,0.1
26,LUT14,0,0.0
26,LUT15,0,0.0
26,LUT16,0,0.0
26,LUT17,78,0.0
26,LUT18,3341,0.2
27,LUT01,64614,3.85
27,LUT02,13221,0.79
27,LUT03,385836,22.99
27,LUT04,334982,19.96
27,LUT05,64325,3.83
27,LUT06,2723,0.16
27,LUT07,176,0.01
27,LUT08,375720,22.38
27,LUT09,364463,21.71
27,LUT10,744,0.04
27,LUT11,12186,0.73
27,LUT12,54458,3.24
27,LUT13,1634,0.1
27,LUT14,0,0.0
27,LUT15,0,0.0
27,LUT16,0,0.0
27,LUT17,62,0.0
27,LUT18,3344,0.2
28,LUT01,64877,3.87
28,LUT02,13286,0.79
28,LUT03,389272,23.19
28,LUT04,336926,20.07
28,LUT05,60898,3.63
28,LUT06,146,0.01
28,LUT07,2182,0.13
28,LUT08,374027,22.28
28,LUT09,364461,21.71
28,LUT10,743,0.04
28,LUT11,12155,0.72
28,LUT12,54458,3.24
28,LUT13,1634,0.1
28,LUT14,0,0.0
28,LUT15,0,0.0
28,LUT16,0,0.0
28,LUT17,63,0.0
28,LUT18,3360,0.2
29,LUT01,65140,3.88
29,LUT02,13350,0.8
29,LUT03,392734,23.4
29,LUT04,338882,20.19
29,LUT05,57581,3.43
29,LUT06,139,0.01
29,LUT07,1705,0.1
29,LUT08,372077,22.17
29,LUT09,364457,21.71
29,LUT10,744,0.04
29,LUT11,12156,0.72
29,LUT12,54458,3.24
29,LUT13,1634,0.1
29,LUT14,0,0.0
29,LUT15,0,0.0
29,LUT16,0,0.0
29,LUT17,56,0.0
29,LUT18,3375,0.2
30,LUT01,65403,3.9
30,LUT02,13416,0.8
30,LUT03,396306,23.61
30,LUT04,340917,20.31
30,LUT05,54241,3.23
30,LUT06,121,0.01
30,LUT07,1268,0.08
30,LUT08,369969,22.04
30,LUT09,364452,21.71
30,LUT10,744,0.04
30,LUT11,12146,0.72
30,LUT12,54458,3.24
30,LUT13,1634,0.1
30,LUT14,0,0.0
30,LUT15,0,0.0
30,LUT16,0,0.0
30,LUT17,54,0.0
30,LUT18,3359,0.2
31,LUT01,65666,3.91
31,LUT02,13479,0.8
31,LUT03,399826,23.82
31,LUT04,342900,20.43
31,LUT05,50828,3.03
31,LUT06,175,0.01
31,LUT07,1143,0.07
31,LUT08,367699,21.91
31,LUT09,364449,21.71
31,LUT10,739,0.04
31,LUT11,12082,0.72
31,LUT12,54458,3.24
31,LUT13,1634,0.1
31,LUT14,0,0.0
31,LUT15,0,0.0
31,LUT16,0,0.0
31,LUT17,56,0.0
31,LUT18,3354,0.2
32,LUT01,65929,3.93
32,LUT02,13545,0.81
32,LUT03,403373,24.03
32,LUT04,344893,20.55
32,LUT05,47521,2.83
32,LUT06,336,0.02
32,LUT07,231,0.01
32,LUT08,366005,21.81
32,LUT09,364442,21.71
32,LUT10,738,0.04
32,LUT11,11980,0.71
32,LUT12,54458,3.24
32,LUT13,1634,0.1
32,LUT14,0,0.0
32,LUT15,0,0.0
32,LUT16,0,0.0
32,LUT17,52,0.0
32,LUT18,3351,0.2
33,LUT01,66192,3.94
