time_step,type,AGB,Carbon
27,final_total_AGB_net_disturbed_forest,11440326.0,5735449.0
27,final_total_AGB_gross_minus_net_disturbed_forest,30572.0,0.0
27,final_total_AGB_gross_undisturbed_forest,59327648.0,29663824.0
27,final_total_AGB_net_undisturbed_forest,59317004.0,29658502.0
27,final_total_AGB_gross_minus_net_undisturbed_forest,10644.0,5322.0
28,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
28,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
28,final_total_AGB_gross_forest,123466328.0,61733164.0
28,final_total_AGB_net_forest,70759808.0,35379904.0
28,final_total_AGB_gross_minus_net_forest,52706520.0,26353260.0
28,final_total_AGB_agroforestry,52661720.0,26330860.0
28,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
28,final_total_AGB_gross_disturbed_forest,11473139.0,5736569.5
28,final_total_AGB_net_disturbed_forest,11438987.0,5736569.5
28,final_total_AGB_gross_minus_net_disturbed_forest,34152.0,0.0
28,final_total_AGB_gross_undisturbed_forest,59331468.0,29665734.0
28,final_total_AGB_net_undisturbed_forest,59320820.0,29660410.0
28,final_total_AGB_gross_minus_net_undisturbed_forest,10648.0,5324.0
29,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
29,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
29,final_total_AGB_gross_forest,123646232.0,61823116.0
29,final_total_AGB_net_forest,70743232.0,35371616.0
29,final_total_AGB_gross_minus_net_forest,52903000.0,26451500.0
29,final_total_AGB_agroforestry,52853684.0,26426842.0
29,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
29,final_total_AGB_gross_disturbed_forest,11457819.0,5728909.5
29,final_total_AGB_net_disturbed_forest,11419153.0,5728909.5
29,final_total_AGB_gross_minus_net_disturbed_forest,38666.0,0.0
29,final_total_AGB_gross_undisturbed_forest,59334728.0,29667364.0
29,final_total_AGB_net_undisturbed_forest,59324080.0,29662040.0
29,final_total_AGB_gross_minus_net_undisturbed_forest,10648.0,5324.0
30,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
30,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
30,final_total_AGB_gross_forest,123828080.0,61914040.0
30,final_total_AGB_net_forest,70719344.0,35359672.0
30,final_total_AGB_gross_minus_net_forest,53108736.0,26554368.0
30,final_total_AGB_agroforestry,53054452.0,26527226.0
30,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
30,final_total_AGB_gross_disturbed_forest,11435888.0,5717944.0
30,final_total_AGB_net_disturbed_forest,11392256.0,5717944.0
30,final_total_AGB_gross_minus_net_disturbed_forest,43632.0,0.0
30,final_total_AGB_gross_undisturbed_forest,59337736.0,29668868.0
30,final_total_AGB_net_undisturbed_forest,59327088.0,29663544.0
30,final_total_AGB_gross_minus_net_undisturbed_forest,10648.0,5324.0
31,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
31,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
31,final_total_AGB_gross_forest,124008048.0,62004024.0
31,final_total_AGB_net_forest,70687976.0,35343988.0
31,final_total_AGB_gross_minus_net_forest,53320072.0,26660036.0
31,final_total_AGB_agroforestry,53259884.0,26629942.0
31,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
31,final_total_AGB_gross_disturbed_forest,11407084.0,5703542.0
31,final_total_AGB_net_disturbed_forest,11357548.0,5703542.0
31,final_total_AGB_gross_minus_net_disturbed_forest,49536.0,0.0
31,final_total_AGB_gross_undisturbed_forest,59341076.0,29670538.0
31,final_total_AGB_net_undisturbed_forest,59330428.0,29665214.0
31,final_total_AGB_gross_minus_net_undisturbed_forest,10648.0,5324.0
32,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
32,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
32,final_total_AGB_gross_forest,124175408.0,62087704.0
32,final_total_AGB_net_forest,70639896.0,35319948.0
32,final_total_AGB_gross_minus_net_forest,53535512.0,26767756.0
32,final_total_AGB_agroforestry,53468704.0,26734352.0
32,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
32,final_total_AGB_gross_disturbed_forest,11362351.0,5681175.5
32,final_total_AGB_net_disturbed_forest,11306188.0,5681175.5
32,final_total_AGB_gross_minus_net_disturbed_forest,56163.0,0.0
32,final_total_AGB_gross_undisturbed_forest,59344356.0,29672178.0
32,final_total_AGB_net_undisturbed_forest,59333708.0,29666854.0
32,final_total_AGB_gross_minus_net_undisturbed_forest,10648.0,5324.0
33,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
33,initial_AGB_gross_forest_simulation_start,141015056.0,70507528.0
33,final_total_AGB_gross_forest,124351328.0,62175664.0
33,final_total_AGB_net_forest,70591248.0,35295624.0
33,final_total_AGB_gross_minus_net_forest,53760080.0,26880040.0
33,final_total_AGB_agroforestry,53687588.0,26843794.0
33,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
33,final_total_AGB_gross_disturbed_forest,11316608.0,5658304.0
33,final_total_AGB_net_disturbed_forest,11254760.0,5658304.0
33,final_total_AGB_gross_minus_net_disturbed_forest,61848.0,0.0
33,final_total_AGB_gross_undisturbed_forest,59347136.0,29673568.0
33,final_total_AGB_net_undisturbed_forest,59336488.0,29668244.0
