time_step,class,pixels,percentage
64,impacted_gross_minus_net_forest_disturbed_undisturbed,5208,0.51
65,impacted_gross_forest_disturbed_undisturbed,155222,9.25
65,impacted_net_forest_disturbed_undisturbed,149892,14.59
65,impacted_gross_minus_net_forest_disturbed_undisturbed,5330,0.52
66,impacted_gross_forest_disturbed_undisturbed,153189,9.13
66,impacted_net_forest_disturbed_undisturbed,147398,14.39
66,impacted_gross_minus_net_forest_disturbed_undisturbed,5791,0.57
67,impacted_gross_forest_disturbed_undisturbed,150998,9.0
67,impacted_net_forest_disturbed_undisturbed,144902,14.18
67,impacted_gross_minus_net_forest_disturbed_undisturbed,6096,0.6
68,impacted_gross_forest_disturbed_undisturbed,149149,8.89
68,impacted_net_forest_disturbed_undisturbed,142735,14.01
68,impacted_gross_minus_net_forest_disturbed_undisturbed,6414,0.63
69,impacted_gross_forest_disturbed_undisturbed,147345,8.78
69,impacted_net_forest_disturbed_undisturbed,140604,13.84
69,impacted_gross_minus_net_forest_disturbed_undisturbed,6741,0.66
70,impacted_gross_forest_disturbed_undisturbed,146010,8.7
70,impacted_net_forest_disturbed_undisturbed,138975,13.71
70,impacted_gross_minus_net_forest_disturbed_undisturbed,7035,0.69
71,impacted_gross_forest_disturbed_undisturbed,144928,8.63
71,impacted_net_forest_disturbed_undisturbed,137663,13.62
71,impacted_gross_minus_net_forest_disturbed_undisturbed,7265,0.72
72,impacted_gross_forest_disturbed_undisturbed,144131,8.59
72,impacted_net_forest_disturbed_undisturbed,136620,13.56
72,impacted_gross_minus_net_forest_disturbed_undisturbed,7511,0.75
73,impacted_gross_forest_disturbed_undisturbed,143495,8.55
73,impacted_net_forest_disturbed_undisturbed,135755,13.51
73,impacted_gross_minus_net_forest_disturbed_undisturbed,7740,0.77
74,impacted_gross_forest_disturbed_undisturbed,142721,8.5
74,impacted_net_forest_disturbed_undisturbed,134813,13.46
74,impacted_gross_minus_net_forest_disturbed_undisturbed,7908,0.79
75,impacted_gross_forest_disturbed_undisturbed,141980,8.46
75,impacted_net_forest_disturbed_undisturbed,133926,13.42
75,impacted_gross_minus_net_forest_disturbed_undisturbed,8054,0.81
76,impacted_gross_forest_disturbed_undisturbed,141346,8.42
76,impacted_net_forest_disturbed_undisturbed,133201,13.39
76,impacted_gross_minus_net_forest_disturbed_undisturbed,8145,0.82
77,impacted_gross_forest_disturbed_undisturbed,140543,8.37
77,impacted_net_forest_disturbed_undisturbed,132285,13.35
77,impacted_gross_minus_net_forest_disturbed_undisturbed,8258,0.83
78,impacted_gross_forest_disturbed_undisturbed,139899,8.33
78,impacted_net_forest_disturbed_undisturbed,131377,13.31
78,impacted_gross_minus_net_forest_disturbed_undisturbed,8522,0.86
79,impacted_gross_forest_disturbed_undisturbed,139483,8.31
79,impacted_net_forest_disturbed_undisturbed,130509,13.27
79,impacted_gross_minus_net_forest_disturbed_undisturbed,8974,0.91
80,impacted_gross_forest_disturbed_undisturbed,139283,8.3
80,impacted_net_forest_disturbed_undisturbed,129737,13.24
80,impacted_gross_minus_net_forest_disturbed_undisturbed,9546,0.97
81,impacted_gross_forest_disturbed_undisturbed,138829,8.27
81,impacted_net_forest_disturbed_undisturbed,128958,13.22
81,impacted_gross_minus_net_forest_disturbed_undisturbed,9871,1.01
82,impacted_gross_forest_disturbed_undisturbed,138389,8.24
82,impacted_net_forest_disturbed_undisturbed,128409,13.21
82,impacted_gross_minus_net_forest_disturbed_undisturbed,9980,1.03
83,impacted_gross_forest_disturbed_undisturbed,138073,8.23
83,impacted_net_forest_disturbed_undisturbed,127958,13.22
83,impacted_gross_minus_net_forest_disturbed_undisturbed,10115,1.04
