time_step,class,pixels,percentage
69,gross_undisturbed_forest,2805453,167.14
69,gross_disturbed_forest,1413520,84.21
69,net_undisturbed_forest,2804913,167.11
69,net_disturbed_forest,1411992,84.12
69,gross_minus_net_undisturbed_forest,540,0.03
69,gross_minus_net_disturbed_forest,1528,0.09
70,gross_undisturbed_forest,2804589,167.09
70,gross_disturbed_forest,1392848,82.98
70,net_undisturbed_forest,2804040,167.06
70,net_disturbed_forest,1391248,82.89
70,gross_minus_net_undisturbed_forest,549,0.03
70,gross_minus_net_disturbed_forest,1600,0.1
71,gross_undisturbed_forest,2803635,167.03
71,gross_disturbed_forest,1372784,81.79
71,net_undisturbed_forest,2803086,167.0
71,net_disturbed_forest,1371120,81.69
71,gross_minus_net_undisturbed_forest,549,0.03
71,gross_minus_net_disturbed_forest,1664,0.1
72,gross_undisturbed_forest,2802807,166.98
72,gross_disturbed_forest,1350072,80.43
72,net_undisturbed_forest,2802249,166.95
72,net_disturbed_forest,1348304,80.33
72,gross_minus_net_undisturbed_forest,558,0.03
72,gross_minus_net_disturbed_forest,1768,0.11
73,gross_undisturbed_forest,2800503,166.85
73,gross_disturbed_forest,1320120,78.65
73,net_undisturbed_forest,2799936,166.81
73,net_disturbed_forest,1318272,78.54
73,gross_minus_net_undisturbed_forest,567,0.03
73,gross_minus_net_disturbed_forest,1848,0.11
74,gross_undisturbed_forest,2796768,166.62
74,gross_disturbed_forest,1288080,76.74
74,net_undisturbed_forest,2796192,166.59
74,net_disturbed_forest,1286112,76.62
74,gross_minus_net_undisturbed_forest,576,0.03
74,gross_minus_net_disturbed_forest,1968,0.12
75,gross_undisturbed_forest,2793141,166.41
75,gross_disturbed_forest,1253832,74.7
75,net_undisturbed_forest,2792520,166.37
75,net_disturbed_forest,1251792,74.58
75,gross_minus_net_undisturbed_forest,621,0.04
75,gross_minus_net_disturbed_forest,2040,0.12
76,gross_undisturbed_forest,2789793,166.21
76,gross_disturbed_forest,1220176,72.69
76,net_undisturbed_forest,2789136,166.17
76,net_disturbed_forest,1217992,72.56
76,gross_minus_net_undisturbed_forest,657,0.04
76,gross_minus_net_disturbed_forest,2184,0.13
