time_step,type,AGB,Carbon
67,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
67,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
67,final_total_AGB_gross_forest,152242496.0,76121248.0
67,final_total_AGB_net_forest,93269216.0,46634608.0
67,final_total_AGB_gross_minus_net_forest,58973280.0,29486640.0
67,final_total_AGB_agroforestry,58421400.0,29210700.0
67,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
67,final_total_AGB_gross_disturbed_forest,19437790.0,9718895.0
67,final_total_AGB_net_disturbed_forest,18900210.0,9718895.0
67,final_total_AGB_gross_minus_net_disturbed_forest,537580.0,0.0
67,final_total_AGB_gross_undisturbed_forest,74383312.0,37191656.0
67,final_total_AGB_net_undisturbed_forest,74369008.0,37184504.0
67,final_total_AGB_gross_minus_net_undisturbed_forest,14304.0,7152.0
68,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
68,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
68,final_total_AGB_gross_forest,153048496.0,76524248.0
68,final_total_AGB_net_forest,93842248.0,46921124.0
68,final_total_AGB_gross_minus_net_forest,59206248.0,29603124.0
68,final_total_AGB_agroforestry,58619628.0,29309814.0
68,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
68,final_total_AGB_gross_disturbed_forest,19329650.0,9664825.0
68,final_total_AGB_net_disturbed_forest,18757250.0,9664825.0
68,final_total_AGB_gross_minus_net_disturbed_forest,572400.0,0.0
68,final_total_AGB_gross_undisturbed_forest,75099224.0,37549612.0
68,final_total_AGB_net_undisturbed_forest,75085000.0,37542500.0
68,final_total_AGB_gross_minus_net_undisturbed_forest,14224.0,7112.0
69,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
69,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
69,final_total_AGB_gross_forest,153611024.0,76805512.0
69,final_total_AGB_net_forest,94236320.0,47118160.0
69,final_total_AGB_gross_minus_net_forest,59374704.0,29687352.0
69,final_total_AGB_agroforestry,58753748.0,29376874.0
69,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
69,final_total_AGB_gross_disturbed_forest,19202484.0,9601242.0
69,final_total_AGB_net_disturbed_forest,18595884.0,9601242.0
69,final_total_AGB_gross_minus_net_disturbed_forest,606600.0,0.0
69,final_total_AGB_gross_undisturbed_forest,75654800.0,37827400.0
69,final_total_AGB_net_undisturbed_forest,75640440.0,37820220.0
69,final_total_AGB_gross_minus_net_undisturbed_forest,14360.0,7180.0
70,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
70,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
70,final_total_AGB_gross_forest,154003184.0,77001592.0
70,final_total_AGB_net_forest,94498256.0,47249128.0
70,final_total_AGB_gross_minus_net_forest,59504928.0,29752464.0
70,final_total_AGB_agroforestry,58853624.0,29426812.0
70,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
70,final_total_AGB_gross_disturbed_forest,19072238.0,9536119.0
70,final_total_AGB_net_disturbed_forest,18435208.0,9536119.0
70,final_total_AGB_gross_minus_net_disturbed_forest,637030.0,0.0
70,final_total_AGB_gross_undisturbed_forest,76077320.0,38038660.0
70,final_total_AGB_net_undisturbed_forest,76063048.0,38031524.0
70,final_total_AGB_gross_minus_net_undisturbed_forest,14272.0,7136.0
71,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
71,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
71,final_total_AGB_gross_forest,154282256.0,77141128.0
71,final_total_AGB_net_forest,94679736.0,47339868.0
71,final_total_AGB_gross_minus_net_forest,59602520.0,29801260.0
71,final_total_AGB_agroforestry,58926324.0,29463162.0
71,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
71,final_total_AGB_gross_disturbed_forest,18952704.0,9476352.0
71,final_total_AGB_net_disturbed_forest,18290896.0,9476352.0
71,final_total_AGB_gross_minus_net_disturbed_forest,661808.0,0.0
71,final_total_AGB_gross_undisturbed_forest,76403224.0,38201612.0
71,final_total_AGB_net_undisturbed_forest,76388832.0,38194416.0
71,final_total_AGB_gross_minus_net_undisturbed_forest,14392.0,7196.0
72,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
72,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
72,final_total_AGB_gross_forest,154493136.0,77246568.0
72,final_total_AGB_net_forest,94795952.0,47397976.0
72,final_total_AGB_gross_minus_net_forest,59697184.0,29848592.0
72,final_total_AGB_agroforestry,58995372.0,29497686.0
72,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
72,final_total_AGB_gross_disturbed_forest,18840334.0,9420167.0
72,final_total_AGB_net_disturbed_forest,18153010.0,9420167.0
72,final_total_AGB_gross_minus_net_disturbed_forest,687324.0,0.0
72,final_total_AGB_gross_undisturbed_forest,76657432.0,38328716.0
72,final_total_AGB_net_undisturbed_forest,76642944.0,38321472.0
72,final_total_AGB_gross_minus_net_undisturbed_forest,14488.0,7244.0
73,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
73,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
73,final_total_AGB_gross_forest,154666496.0,77333248.0
73,final_total_AGB_net_forest,94873376.0,47436688.0
73,final_total_AGB_gross_minus_net_forest,59793120.0,29896560.0
73,final_total_AGB_agroforestry,59067160.0,29533580.0
73,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
73,final_total_AGB_gross_disturbed_forest,18747876.0,9373938.0
73,final_total_AGB_net_disturbed_forest,18036508.0,9373938.0
73,final_total_AGB_gross_minus_net_disturbed_forest,711368.0,0.0
73,final_total_AGB_gross_undisturbed_forest,76851464.0,38425732.0
73,final_total_AGB_net_undisturbed_forest,76836872.0,38418436.0
73,final_total_AGB_gross_minus_net_undisturbed_forest,14592.0,7296.0
74,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
74,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
74,final_total_AGB_gross_forest,154766928.0,77383464.0
74,final_total_AGB_net_forest,94888824.0,47444412.0
74,final_total_AGB_gross_minus_net_forest,59878104.0,29939052.0
74,final_total_AGB_agroforestry,59132600.0,29566300.0
74,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
74,final_total_AGB_gross_disturbed_forest,18652406.0,9326203.0
74,final_total_AGB_net_disturbed_forest,17921586.0,9326203.0
74,final_total_AGB_gross_minus_net_disturbed_forest,730820.0,0.0
74,final_total_AGB_gross_undisturbed_forest,76981920.0,38490960.0
74,final_total_AGB_net_undisturbed_forest,76967240.0,38483620.0
74,final_total_AGB_gross_minus_net_undisturbed_forest,14680.0,7340.0
75,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
75,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
75,final_total_AGB_gross_forest,154826032.0,77413016.0
75,final_total_AGB_net_forest,94860104.0,47430052.0
75,final_total_AGB_gross_minus_net_forest,59965928.0,29982964.0
75,final_total_AGB_agroforestry,59203868.0,29601934.0
75,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
75,final_total_AGB_gross_disturbed_forest,18559098.0,9279549.0
75,final_total_AGB_net_disturbed_forest,17811796.0,9279549.0
75,final_total_AGB_gross_minus_net_disturbed_forest,747302.0,0.0
75,final_total_AGB_gross_undisturbed_forest,77063072.0,38531536.0
75,final_total_AGB_net_undisturbed_forest,77048312.0,38524156.0
75,final_total_AGB_gross_minus_net_undisturbed_forest,14760.0,7380.0
76,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
76,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
76,final_total_AGB_gross_forest,154838224.0,77419112.0
76,final_total_AGB_net_forest,94784016.0,47392008.0
76,final_total_AGB_gross_minus_net_forest,60054208.0,30027104.0
76,final_total_AGB_agroforestry,59284420.0,29642210.0
76,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
76,final_total_AGB_gross_disturbed_forest,18509748.0,9254874.0
76,final_total_AGB_net_disturbed_forest,17754790.0,9254874.0
76,final_total_AGB_gross_minus_net_disturbed_forest,754958.0,0.0
76,final_total_AGB_gross_undisturbed_forest,77044064.0,38522032.0
76,final_total_AGB_net_undisturbed_forest,77029232.0,38514616.0
76,final_total_AGB_gross_minus_net_undisturbed_forest,14832.0,7416.0
77,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
77,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
77,final_total_AGB_gross_forest,154776144.0,77388072.0
77,final_total_AGB_net_forest,94628536.0,47314268.0
77,final_total_AGB_gross_minus_net_forest,60147608.0,30073804.0
77,final_total_AGB_agroforestry,59366612.0,29683306.0
77,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
77,final_total_AGB_gross_disturbed_forest,18520258.0,9260129.0
77,final_total_AGB_net_disturbed_forest,17754140.0,9260129.0
77,final_total_AGB_gross_minus_net_disturbed_forest,766118.0,0.0
77,final_total_AGB_gross_undisturbed_forest,76889280.0,38444640.0
77,final_total_AGB_net_undisturbed_forest,76874392.0,38437196.0
77,final_total_AGB_gross_minus_net_undisturbed_forest,14888.0,7444.0
78,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
78,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
78,final_total_AGB_gross_forest,154652112.0,77326056.0
78,final_total_AGB_net_forest,94390000.0,47195000.0
78,final_total_AGB_gross_minus_net_forest,60262112.0,30131056.0
78,final_total_AGB_agroforestry,59456892.0,29728446.0
78,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
78,final_total_AGB_gross_disturbed_forest,18553276.0,9276638.0
78,final_total_AGB_net_disturbed_forest,17762988.0,9276638.0
78,final_total_AGB_gross_minus_net_disturbed_forest,790288.0,0.0
78,final_total_AGB_gross_undisturbed_forest,76641944.0,38320972.0
78,final_total_AGB_net_undisturbed_forest,76627008.0,38313504.0
78,final_total_AGB_gross_minus_net_undisturbed_forest,14936.0,7468.0
79,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
79,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
79,final_total_AGB_gross_forest,154463744.0,77231872.0
79,final_total_AGB_net_forest,94071568.0,47035784.0
79,final_total_AGB_gross_minus_net_forest,60392176.0,30196088.0
79,final_total_AGB_agroforestry,59545108.0,29772554.0
79,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
79,final_total_AGB_gross_disturbed_forest,18558540.0,9279270.0
79,final_total_AGB_net_disturbed_forest,17726438.0,9279270.0
79,final_total_AGB_gross_minus_net_disturbed_forest,832102.0,0.0
79,final_total_AGB_gross_undisturbed_forest,76360096.0,38180048.0
79,final_total_AGB_net_undisturbed_forest,76345136.0,38172568.0
79,final_total_AGB_gross_minus_net_undisturbed_forest,14960.0,7480.0
80,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
80,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
80,final_total_AGB_gross_forest,154217936.0,77108968.0
80,final_total_AGB_net_forest,93662200.0,46831100.0
80,final_total_AGB_gross_minus_net_forest,60555736.0,30277868.0
80,final_total_AGB_agroforestry,59655844.0,29827922.0
80,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
80,final_total_AGB_gross_disturbed_forest,18578546.0,9289273.0
80,final_total_AGB_net_disturbed_forest,17693622.0,9289273.0
80,final_total_AGB_gross_minus_net_disturbed_forest,884924.0,0.0
80,final_total_AGB_gross_undisturbed_forest,75983552.0,37991776.0
80,final_total_AGB_net_undisturbed_forest,75968576.0,37984288.0
80,final_total_AGB_gross_minus_net_undisturbed_forest,14976.0,7488.0
81,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
81,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
81,final_total_AGB_gross_forest,153914688.0,76957344.0
81,final_total_AGB_net_forest,93207368.0,46603684.0
81,final_total_AGB_gross_minus_net_forest,60707320.0,30353660.0
81,final_total_AGB_agroforestry,59777984.0,29888992.0
81,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
81,final_total_AGB_gross_disturbed_forest,18572676.0,9286338.0
81,final_total_AGB_net_disturbed_forest,17658328.0,9286338.0
81,final_total_AGB_gross_minus_net_disturbed_forest,914348.0,0.0
81,final_total_AGB_gross_undisturbed_forest,75564024.0,37782012.0
81,final_total_AGB_net_undisturbed_forest,75549040.0,37774520.0
81,final_total_AGB_gross_minus_net_undisturbed_forest,14984.0,7492.0
82,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
82,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
82,final_total_AGB_gross_forest,153552496.0,76776248.0
82,final_total_AGB_net_forest,92714416.0,46357208.0
82,final_total_AGB_gross_minus_net_forest,60838080.0,30419040.0
82,final_total_AGB_agroforestry,59896480.0,29948240.0
82,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
82,final_total_AGB_gross_disturbed_forest,18575656.0,9287828.0
82,final_total_AGB_net_disturbed_forest,17649278.0,9287828.0
82,final_total_AGB_gross_minus_net_disturbed_forest,926378.0,0.0
82,final_total_AGB_gross_undisturbed_forest,75080352.0,37540176.0
82,final_total_AGB_net_undisturbed_forest,75065136.0,37532568.0
82,final_total_AGB_gross_minus_net_undisturbed_forest,15216.0,7608.0
83,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
83,initial_AGB_gross_forest_simulation_start,228405216.0,114202608.0
83,final_total_AGB_gross_forest,153122160.0,76561080.0
83,final_total_AGB_net_forest,92134024.0,46067012.0
83,final_total_AGB_gross_minus_net_forest,60988136.0,30494068.0
83,final_total_AGB_agroforestry,60030160.0,30015080.0
83,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
83,final_total_AGB_gross_disturbed_forest,18638794.0,9319397.0
83,final_total_AGB_net_disturbed_forest,17696040.0,9319397.0
83,final_total_AGB_gross_minus_net_disturbed_forest,942754.0,0.0
83,final_total_AGB_gross_undisturbed_forest,74453200.0,37226600.0
83,final_total_AGB_net_undisturbed_forest,74437984.0,37218992.0
83,final_total_AGB_gross_minus_net_undisturbed_forest,15216.0,7608.0
