time_step,class,pixels,percentage
38,net_forest_total_disturbed_undisturbed,705013,42.0
38,gross_disturbed_forest,362957,21.62
38,gross_undisturbed_forest,348432,20.76
38,net_disturbed_forest,356652,21.25
38,net_undisturbed_forest,348361,20.75
38,gross_minus_net_disturbed_forest,6305,0.38
38,gross_minus_net_undisturbed_forest,71,0.0
39,gross_forest_all_forest_types,1065550,63.48
39,net_forest_total_disturbed_undisturbed,701035,41.77
39,gross_disturbed_forest,357782,21.32
39,gross_undisturbed_forest,348415,20.76
39,net_disturbed_forest,352691,21.01
39,net_undisturbed_forest,348344,20.75
39,gross_minus_net_disturbed_forest,5091,0.3
39,gross_minus_net_undisturbed_forest,71,0.0
40,gross_forest_all_forest_types,1064596,63.43
40,net_forest_total_disturbed_undisturbed,699185,41.66
40,gross_disturbed_forest,354759,21.14
40,gross_undisturbed_forest,348386,20.76
40,net_disturbed_forest,350870,20.9
40,net_undisturbed_forest,348315,20.75
40,gross_minus_net_disturbed_forest,3889,0.23
40,gross_minus_net_undisturbed_forest,71,0.0
41,gross_forest_all_forest_types,1064059,63.39
41,net_forest_total_disturbed_undisturbed,697440,41.55
41,gross_disturbed_forest,352064,20.98
41,gross_undisturbed_forest,348355,20.75
41,net_disturbed_forest,349156,20.8
41,net_undisturbed_forest,348284,20.75
41,gross_minus_net_disturbed_forest,2908,0.17
41,gross_minus_net_undisturbed_forest,71,0.0
42,gross_forest_all_forest_types,1063484,63.36
42,net_forest_total_disturbed_undisturbed,695523,41.44
42,gross_disturbed_forest,349412,20.82
42,gross_undisturbed_forest,348308,20.75
42,net_disturbed_forest,347286,20.69
42,net_undisturbed_forest,348237,20.75
42,gross_minus_net_disturbed_forest,2126,0.13
42,gross_minus_net_undisturbed_forest,71,0.0
43,gross_forest_all_forest_types,1059650,63.13
43,net_forest_total_disturbed_undisturbed,689388,41.07
43,gross_disturbed_forest,343503,20.47
43,gross_undisturbed_forest,348241,20.75
43,net_disturbed_forest,341218,20.33
43,net_undisturbed_forest,348170,20.74
43,gross_minus_net_disturbed_forest,2285,0.14
43,gross_minus_net_undisturbed_forest,71,0.0
44,gross_forest_all_forest_types,1058455,63.06
44,net_forest_total_disturbed_undisturbed,688098,41.0
44,gross_disturbed_forest,342281,20.39
44,gross_undisturbed_forest,348236,20.75
44,net_disturbed_forest,339933,20.25
44,net_undisturbed_forest,348165,20.74
44,gross_minus_net_disturbed_forest,2348,0.14
44,gross_minus_net_undisturbed_forest,71,0.0
45,gross_forest_all_forest_types,1057190,62.98
45,net_forest_total_disturbed_undisturbed,686757,40.92
45,gross_disturbed_forest,340982,20.31
45,gross_undisturbed_forest,348234,20.75
45,net_disturbed_forest,338594,20.17
45,net_undisturbed_forest,348163,20.74
45,gross_minus_net_disturbed_forest,2388,0.14
45,gross_minus_net_undisturbed_forest,71,0.0
46,gross_forest_all_forest_types,1055901,62.91
46,net_forest_total_disturbed_undisturbed,685380,40.83
46,gross_disturbed_forest,339668,20.24
46,gross_undisturbed_forest,348227,20.75
46,net_disturbed_forest,337224,20.09
46,net_undisturbed_forest,348156,20.74
46,gross_minus_net_disturbed_forest,2444,0.15
46,gross_minus_net_undisturbed_forest,71,0.0
47,gross_forest_all_forest_types,1054610,62.83
47,net_forest_total_disturbed_undisturbed,683996,40.75
47,gross_disturbed_forest,338356,20.16
47,gross_undisturbed_forest,348219,20.75
47,net_disturbed_forest,335848,20.01
47,net_undisturbed_forest,348148,20.74
47,gross_minus_net_disturbed_forest,2508,0.15
47,gross_minus_net_undisturbed_forest,71,0.0
48,gross_forest_all_forest_types,1053425,62.76
48,net_forest_total_disturbed_undisturbed,682802,40.68
48,gross_disturbed_forest,337226,20.09
48,gross_undisturbed_forest,348208,20.75
48,net_disturbed_forest,334665,19.94
48,net_undisturbed_forest,348137,20.74
48,gross_minus_net_disturbed_forest,2561,0.15
48,gross_minus_net_undisturbed_forest,71,0.0
49,gross_forest_all_forest_types,1052138,62.68
49,net_forest_total_disturbed_undisturbed,681412,40.6
49,gross_disturbed_forest,335920,20.01
49,gross_undisturbed_forest,348194,20.74
49,net_disturbed_forest,333289,19.86
49,net_undisturbed_forest,348123,20.74
49,gross_minus_net_disturbed_forest,2631,0.16
49,gross_minus_net_undisturbed_forest,71,0.0
50,gross_forest_all_forest_types,1050871,62.61
50,net_forest_total_disturbed_undisturbed,680053,40.52
50,gross_disturbed_forest,334628,19.94
50,gross_undisturbed_forest,348186,20.74
50,net_disturbed_forest,331938,19.78
50,net_undisturbed_forest,348115,20.74
50,gross_minus_net_disturbed_forest,2690,0.16
50,gross_minus_net_undisturbed_forest,71,0.0
51,gross_forest_all_forest_types,1049582,62.53
51,net_forest_total_disturbed_undisturbed,678646,40.43
51,gross_disturbed_forest,333321,19.86
51,gross_undisturbed_forest,348171,20.74
51,net_disturbed_forest,330546,19.69
51,net_undisturbed_forest,348100,20.74
51,gross_minus_net_disturbed_forest,2775,0.17
51,gross_minus_net_undisturbed_forest,71,0.0
52,gross_forest_all_forest_types,1048381,62.46
52,net_forest_total_disturbed_undisturbed,677438,40.36
52,gross_disturbed_forest,332170,19.79
52,gross_undisturbed_forest,348167,20.74
52,net_disturbed_forest,329342,19.62
52,net_undisturbed_forest,348096,20.74
52,gross_minus_net_disturbed_forest,2828,0.17
52,gross_minus_net_undisturbed_forest,71,0.0
53,gross_forest_all_forest_types,1047089,62.38
53,net_forest_total_disturbed_undisturbed,676044,40.28
53,gross_disturbed_forest,330854,19.71
53,gross_undisturbed_forest,348159,20.74
53,net_disturbed_forest,327956,19.54
53,net_undisturbed_forest,348088,20.74
53,gross_minus_net_disturbed_forest,2898,0.17
53,gross_minus_net_undisturbed_forest,71,0.0
54,gross_forest_all_forest_types,1045105,62.26
54,net_forest_total_disturbed_undisturbed,673272,40.11
54,gross_disturbed_forest,328295,19.56
54,gross_undisturbed_forest,348125,20.74
54,net_disturbed_forest,325218,19.38
54,net_undisturbed_forest,348054,20.74
54,gross_minus_net_disturbed_forest,3077,0.18
54,gross_minus_net_undisturbed_forest,71,0.0
55,gross_forest_all_forest_types,1043190,62.15
55,net_forest_total_disturbed_undisturbed,670648,39.96
55,gross_disturbed_forest,325888,19.42
55,gross_undisturbed_forest,348086,20.74
55,net_disturbed_forest,322633,19.22
55,net_undisturbed_forest,348015,20.73
55,gross_minus_net_disturbed_forest,3255,0.19
55,gross_minus_net_undisturbed_forest,71,0.0
56,gross_forest_all_forest_types,1041206,62.03
56,net_forest_total_disturbed_undisturbed,667853,39.79
56,gross_disturbed_forest,323327,19.26
56,gross_undisturbed_forest,348045,20.74
56,net_disturbed_forest,319879,19.06
56,net_undisturbed_forest,347974,20.73
56,gross_minus_net_disturbed_forest,3448,0.21
56,gross_minus_net_undisturbed_forest,71,0.0
57,gross_forest_all_forest_types,1039172,61.91
57,net_forest_total_disturbed_undisturbed,664959,39.62
57,gross_disturbed_forest,320709,19.11
57,gross_undisturbed_forest,348006,20.73
57,net_disturbed_forest,317024,18.89
57,net_undisturbed_forest,347935,20.73
57,gross_minus_net_disturbed_forest,3685,0.22
57,gross_minus_net_undisturbed_forest,71,0.0
58,gross_forest_all_forest_types,1037245,61.8
58,net_forest_total_disturbed_undisturbed,662243,39.45
58,gross_disturbed_forest,318271,18.96
58,gross_undisturbed_forest,347971,20.73
58,net_disturbed_forest,314343,18.73
58,net_undisturbed_forest,347900,20.73
58,gross_minus_net_disturbed_forest,3928,0.23
58,gross_minus_net_undisturbed_forest,71,0.0
59,gross_forest_all_forest_types,1035193,61.67
59,net_forest_total_disturbed_undisturbed,659319,39.28
59,gross_disturbed_forest,315643,18.81
59,gross_undisturbed_forest,347914,20.73
59,net_disturbed_forest,311476,18.56
59,net_undisturbed_forest,347843,20.72
59,gross_minus_net_disturbed_forest,4167,0.25
59,gross_minus_net_undisturbed_forest,71,0.0
60,gross_forest_all_forest_types,1033210,61.56
60,net_forest_total_disturbed_undisturbed,656542,39.12
60,gross_disturbed_forest,313159,18.66
60,gross_undisturbed_forest,347856,20.72
60,net_disturbed_forest,308757,18.39
60,net_undisturbed_forest,347785,20.72
60,gross_minus_net_disturbed_forest,4402,0.26
60,gross_minus_net_undisturbed_forest,71,0.0
61,gross_forest_all_forest_types,1031093,61.43
61,net_forest_total_disturbed_undisturbed,653452,38.93
61,gross_disturbed_forest,310430,18.49
61,gross_undisturbed_forest,347824,20.72
61,net_disturbed_forest,305699,18.21
61,net_undisturbed_forest,347753,20.72
61,gross_minus_net_disturbed_forest,4731,0.28
61,gross_minus_net_undisturbed_forest,71,0.0
62,gross_forest_all_forest_types,1029077,61.31
62,net_forest_total_disturbed_undisturbed,650558,38.76
62,gross_disturbed_forest,307876,18.34
62,gross_undisturbed_forest,347795,20.72
62,net_disturbed_forest,302834,18.04
62,net_undisturbed_forest,347724,20.72
62,gross_minus_net_disturbed_forest,5042,0.3
62,gross_minus_net_undisturbed_forest,71,0.0
63,gross_forest_all_forest_types,1027066,61.19
63,net_forest_total_disturbed_undisturbed,647648,38.59
63,gross_disturbed_forest,305332,18.19
63,gross_undisturbed_forest,347753,20.72
63,net_disturbed_forest,299966,17.87
63,net_undisturbed_forest,347682,20.71
63,gross_minus_net_disturbed_forest,5366,0.32
63,gross_minus_net_undisturbed_forest,71,0.0
64,gross_forest_all_forest_types,1023301,60.97
64,net_forest_total_disturbed_undisturbed,642798,38.3
64,gross_disturbed_forest,300452,17.9
64,gross_undisturbed_forest,347697,20.71
64,net_disturbed_forest,295172,17.59
64,net_undisturbed_forest,347626,20.71
64,gross_minus_net_disturbed_forest,5280,0.31
64,gross_minus_net_undisturbed_forest,71,0.0
65,gross_forest_all_forest_types,1020571,60.8
65,net_forest_total_disturbed_undisturbed,638491,38.04
65,gross_disturbed_forest,286339,17.06
65,gross_undisturbed_forest,357890,21.32
65,net_disturbed_forest,280672,16.72
65,net_undisturbed_forest,357819,21.32
65,gross_minus_net_disturbed_forest,5667,0.34
65,gross_minus_net_undisturbed_forest,71,0.0
66,gross_forest_all_forest_types,1017880,60.64
66,net_forest_total_disturbed_undisturbed,634309,37.79
66,gross_disturbed_forest,292853,17.45
66,gross_undisturbed_forest,347558,20.71
66,net_disturbed_forest,286822,17.09
66,net_undisturbed_forest,347487,20.7
66,gross_minus_net_disturbed_forest,6031,0.36
66,gross_minus_net_undisturbed_forest,71,0.0
67,gross_forest_all_forest_types,1014961,60.47
67,net_forest_total_disturbed_undisturbed,629751,37.52
67,gross_disturbed_forest,288824,17.21
67,gross_undisturbed_forest,347437,20.7
67,net_disturbed_forest,282385,16.82
67,net_undisturbed_forest,347366,20.7
67,gross_minus_net_disturbed_forest,6439,0.38
67,gross_minus_net_undisturbed_forest,71,0.0
68,gross_forest_all_forest_types,1012172,60.3
68,net_forest_total_disturbed_undisturbed,625396,37.26
68,gross_disturbed_forest,284986,16.98
68,gross_undisturbed_forest,347319,20.69
68,net_disturbed_forest,278148,16.57
68,net_undisturbed_forest,347248,20.69
68,gross_minus_net_disturbed_forest,6838,0.41
68,gross_minus_net_undisturbed_forest,71,0.0
