time_step,type,AGB,Carbon
34,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
34,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
34,final_total_AGB_gross_forest,140362656.0,70181328.0
34,final_total_AGB_net_forest,87386016.0,43693008.0
34,final_total_AGB_gross_minus_net_forest,52976640.0,26488320.0
34,final_total_AGB_agroforestry,52780956.0,26390478.0
34,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
34,final_total_AGB_gross_disturbed_forest,21831334.0,10915667.0
34,final_total_AGB_net_disturbed_forest,21648048.0,10915667.0
34,final_total_AGB_gross_minus_net_disturbed_forest,183286.0,0.0
34,final_total_AGB_gross_undisturbed_forest,65750360.0,32875180.0
34,final_total_AGB_net_undisturbed_forest,65737972.0,32868986.0
34,final_total_AGB_gross_minus_net_undisturbed_forest,12388.0,6194.0
35,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
35,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
35,final_total_AGB_gross_forest,140727376.0,70363688.0
35,final_total_AGB_net_forest,87505776.0,43752888.0
35,final_total_AGB_gross_minus_net_forest,53221600.0,26610800.0
35,final_total_AGB_agroforestry,53008496.0,26504248.0
35,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
35,final_total_AGB_gross_disturbed_forest,21959746.0,10979873.0
35,final_total_AGB_net_disturbed_forest,21759042.0,10979873.0
35,final_total_AGB_gross_minus_net_disturbed_forest,200704.0,0.0
35,final_total_AGB_gross_undisturbed_forest,65759136.0,32879568.0
35,final_total_AGB_net_undisturbed_forest,65746736.0,32873368.0
35,final_total_AGB_gross_minus_net_undisturbed_forest,12400.0,6200.0
36,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
36,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
36,final_total_AGB_gross_forest,141056688.0,70528344.0
36,final_total_AGB_net_forest,87594072.0,43797036.0
36,final_total_AGB_gross_minus_net_forest,53462616.0,26731308.0
36,final_total_AGB_agroforestry,53247368.0,26623684.0
36,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
36,final_total_AGB_gross_disturbed_forest,22042924.0,11021462.0
36,final_total_AGB_net_disturbed_forest,21840086.0,11021462.0
36,final_total_AGB_gross_minus_net_disturbed_forest,202838.0,0.0
36,final_total_AGB_gross_undisturbed_forest,65766400.0,32883200.0
36,final_total_AGB_net_undisturbed_forest,65753988.0,32876994.0
36,final_total_AGB_gross_minus_net_undisturbed_forest,12412.0,6206.0
37,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
37,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
37,final_total_AGB_gross_forest,141338064.0,70669032.0
37,final_total_AGB_net_forest,87620728.0,43810364.0
37,final_total_AGB_gross_minus_net_forest,53717336.0,26858668.0
37,final_total_AGB_agroforestry,53509096.0,26754548.0
37,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
37,final_total_AGB_gross_disturbed_forest,22056900.0,11028450.0
37,final_total_AGB_net_disturbed_forest,21861094.0,11028450.0
37,final_total_AGB_gross_minus_net_disturbed_forest,195806.0,0.0
37,final_total_AGB_gross_undisturbed_forest,65772060.0,32886030.0
37,final_total_AGB_net_undisturbed_forest,65759632.0,32879816.0
37,final_total_AGB_gross_minus_net_undisturbed_forest,12428.0,6214.0
38,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
38,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
38,final_total_AGB_gross_forest,141590080.0,70795040.0
38,final_total_AGB_net_forest,87626200.0,43813100.0
38,final_total_AGB_gross_minus_net_forest,53963880.0,26981940.0
38,final_total_AGB_agroforestry,53768348.0,26884174.0
38,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
38,final_total_AGB_gross_disturbed_forest,22045170.0,11022585.0
38,final_total_AGB_net_disturbed_forest,21862080.0,11022585.0
38,final_total_AGB_gross_minus_net_disturbed_forest,183090.0,0.0
38,final_total_AGB_gross_undisturbed_forest,65776564.0,32888282.0
38,final_total_AGB_net_undisturbed_forest,65764124.0,32882062.0
38,final_total_AGB_gross_minus_net_undisturbed_forest,12440.0,6220.0
39,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
39,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
39,final_total_AGB_gross_forest,141826224.0,70913112.0
39,final_total_AGB_net_forest,87631392.0,43815696.0
39,final_total_AGB_gross_minus_net_forest,54194832.0,27097416.0
39,final_total_AGB_agroforestry,54016024.0,27008012.0
39,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
39,final_total_AGB_gross_disturbed_forest,22029356.0,11014678.0
39,final_total_AGB_net_disturbed_forest,21863004.0,11014678.0
39,final_total_AGB_gross_minus_net_disturbed_forest,166352.0,0.0
39,final_total_AGB_gross_undisturbed_forest,65780840.0,32890420.0
39,final_total_AGB_net_undisturbed_forest,65768388.0,32884194.0
39,final_total_AGB_gross_minus_net_undisturbed_forest,12452.0,6226.0
40,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
40,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
40,final_total_AGB_gross_forest,142085376.0,71042688.0
40,final_total_AGB_net_forest,87665920.0,43832960.0
40,final_total_AGB_gross_minus_net_forest,54419456.0,27209728.0
40,final_total_AGB_agroforestry,54265436.0,27132718.0
40,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
40,final_total_AGB_gross_disturbed_forest,22037232.0,11018616.0
40,final_total_AGB_net_disturbed_forest,21895684.0,11018616.0
40,final_total_AGB_gross_minus_net_disturbed_forest,141548.0,0.0
40,final_total_AGB_gross_undisturbed_forest,65782704.0,32891352.0
40,final_total_AGB_net_undisturbed_forest,65770240.0,32885120.0
40,final_total_AGB_gross_minus_net_undisturbed_forest,12464.0,6232.0
41,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
41,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
41,final_total_AGB_gross_forest,142344608.0,71172304.0
41,final_total_AGB_net_forest,87701400.0,43850700.0
41,final_total_AGB_gross_minus_net_forest,54643208.0,27321604.0
41,final_total_AGB_agroforestry,54514660.0,27257330.0
41,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
41,final_total_AGB_gross_disturbed_forest,22046178.0,11023089.0
41,final_total_AGB_net_disturbed_forest,21930106.0,11023089.0
41,final_total_AGB_gross_minus_net_disturbed_forest,116072.0,0.0
41,final_total_AGB_gross_undisturbed_forest,65783768.0,32891884.0
41,final_total_AGB_net_undisturbed_forest,65771292.0,32885646.0
41,final_total_AGB_gross_minus_net_undisturbed_forest,12476.0,6238.0
42,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
42,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
42,final_total_AGB_gross_forest,142596480.0,71298240.0
42,final_total_AGB_net_forest,87735704.0,43867852.0
42,final_total_AGB_gross_minus_net_forest,54860776.0,27430388.0
42,final_total_AGB_agroforestry,54756000.0,27378000.0
42,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
42,final_total_AGB_gross_disturbed_forest,22058606.0,11029303.0
42,final_total_AGB_net_disturbed_forest,21966314.0,11029303.0
42,final_total_AGB_gross_minus_net_disturbed_forest,92292.0,0.0
42,final_total_AGB_gross_undisturbed_forest,65781880.0,32890940.0
42,final_total_AGB_net_undisturbed_forest,65769392.0,32884696.0
42,final_total_AGB_gross_minus_net_undisturbed_forest,12488.0,6244.0
43,potential_maximum_undisturbed_AGB,268474816.0,134237408.0
43,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
43,final_total_AGB_gross_forest,142805472.0,71402736.0
43,final_total_AGB_net_forest,87702856.0,43851428.0
43,final_total_AGB_gross_minus_net_forest,55102616.0,27551308.0
43,final_total_AGB_agroforestry,54986572.0,27493286.0
43,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
43,final_total_AGB_gross_disturbed_forest,22042542.0,11021271.0
43,final_total_AGB_net_disturbed_forest,21938998.0,11021271.0
43,final_total_AGB_gross_minus_net_disturbed_forest,103544.0,0.0
43,final_total_AGB_gross_undisturbed_forest,65776364.0,32888182.0
43,final_total_AGB_net_undisturbed_forest,65763860.0,32881930.0
43,final_total_AGB_gross_minus_net_undisturbed_forest,12504.0,6252.0
44,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
44,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
44,final_total_AGB_gross_forest,141998304.0,70999152.0
44,final_total_AGB_net_forest,87976464.0,43988232.0
44,final_total_AGB_gross_minus_net_forest,54021840.0,27010920.0
44,final_total_AGB_agroforestry,53899080.0,26949540.0
44,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
44,final_total_AGB_gross_disturbed_forest,21791288.0,10895644.0
44,final_total_AGB_net_disturbed_forest,21681216.0,10895644.0
44,final_total_AGB_gross_minus_net_disturbed_forest,110072.0,0.0
44,final_total_AGB_gross_undisturbed_forest,66307936.0,33153968.0
44,final_total_AGB_net_undisturbed_forest,66295244.0,33147622.0
44,final_total_AGB_gross_minus_net_undisturbed_forest,12692.0,6346.0
45,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
45,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
45,final_total_AGB_gross_forest,143200928.0,71600464.0
45,final_total_AGB_net_forest,88859704.0,44429852.0
45,final_total_AGB_gross_minus_net_forest,54341224.0,27170612.0
45,final_total_AGB_agroforestry,54211444.0,27105722.0
45,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
45,final_total_AGB_gross_disturbed_forest,21959182.0,10979591.0
45,final_total_AGB_net_disturbed_forest,21842232.0,10979591.0
45,final_total_AGB_gross_minus_net_disturbed_forest,116950.0,0.0
45,final_total_AGB_gross_undisturbed_forest,67030308.0,33515154.0
45,final_total_AGB_net_undisturbed_forest,67017468.0,33508734.0
45,final_total_AGB_gross_minus_net_undisturbed_forest,12840.0,6420.0
46,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
46,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
46,final_total_AGB_gross_forest,143972736.0,71986368.0
46,final_total_AGB_net_forest,89402240.0,44701120.0
46,final_total_AGB_gross_minus_net_forest,54570496.0,27285248.0
46,final_total_AGB_agroforestry,54433240.0,27216620.0
46,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
46,final_total_AGB_gross_disturbed_forest,22096872.0,11048436.0
46,final_total_AGB_net_disturbed_forest,21972544.0,11048436.0
46,final_total_AGB_gross_minus_net_disturbed_forest,124328.0,0.0
46,final_total_AGB_gross_undisturbed_forest,67442616.0,33721308.0
46,final_total_AGB_net_undisturbed_forest,67429696.0,33714848.0
46,final_total_AGB_gross_minus_net_undisturbed_forest,12920.0,6460.0
47,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
47,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
47,final_total_AGB_gross_forest,144460464.0,72230232.0
47,final_total_AGB_net_forest,89695696.0,44847848.0
47,final_total_AGB_gross_minus_net_forest,54764768.0,27382384.0
47,final_total_AGB_agroforestry,54620276.0,27310138.0
47,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
47,final_total_AGB_gross_disturbed_forest,22208696.0,11104348.0
47,final_total_AGB_net_disturbed_forest,22077170.0,11104348.0
47,final_total_AGB_gross_minus_net_disturbed_forest,131526.0,0.0
47,final_total_AGB_gross_undisturbed_forest,67631488.0,33815744.0
47,final_total_AGB_net_undisturbed_forest,67618528.0,33809264.0
47,final_total_AGB_gross_minus_net_undisturbed_forest,12960.0,6480.0
48,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
48,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
48,final_total_AGB_gross_forest,144809808.0,72404904.0
48,final_total_AGB_net_forest,89876744.0,44938372.0
48,final_total_AGB_gross_minus_net_forest,54933064.0,27466532.0
48,final_total_AGB_agroforestry,54781756.0,27390878.0
48,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
48,final_total_AGB_gross_disturbed_forest,22312096.0,11156048.0
48,final_total_AGB_net_disturbed_forest,22173774.0,11156048.0
48,final_total_AGB_gross_minus_net_disturbed_forest,138322.0,0.0
48,final_total_AGB_gross_undisturbed_forest,67715952.0,33857976.0
48,final_total_AGB_net_undisturbed_forest,67702976.0,33851488.0
48,final_total_AGB_gross_minus_net_undisturbed_forest,12976.0,6488.0
49,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
49,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
49,final_total_AGB_gross_forest,145091424.0,72545712.0
49,final_total_AGB_net_forest,89984616.0,44992308.0
49,final_total_AGB_gross_minus_net_forest,55106808.0,27553404.0
49,final_total_AGB_agroforestry,54947596.0,27473798.0
49,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
49,final_total_AGB_gross_disturbed_forest,22390310.0,11195155.0
49,final_total_AGB_net_disturbed_forest,22244110.0,11195155.0
49,final_total_AGB_gross_minus_net_disturbed_forest,146200.0,0.0
49,final_total_AGB_gross_undisturbed_forest,67753512.0,33876756.0
49,final_total_AGB_net_undisturbed_forest,67740504.0,33870252.0
49,final_total_AGB_gross_minus_net_undisturbed_forest,13008.0,6504.0
50,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
50,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
50,final_total_AGB_gross_forest,145341808.0,72670904.0
50,final_total_AGB_net_forest,90067536.0,45033768.0
50,final_total_AGB_gross_minus_net_forest,55274272.0,27637136.0
50,final_total_AGB_agroforestry,55107864.0,27553932.0
50,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
50,final_total_AGB_gross_disturbed_forest,22462828.0,11231414.0
50,final_total_AGB_net_disturbed_forest,22309436.0,11231414.0
50,final_total_AGB_gross_minus_net_disturbed_forest,153392.0,0.0
50,final_total_AGB_gross_undisturbed_forest,67771120.0,33885560.0
50,final_total_AGB_net_undisturbed_forest,67758096.0,33879048.0
50,final_total_AGB_gross_minus_net_undisturbed_forest,13024.0,6512.0
51,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
51,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
51,final_total_AGB_gross_forest,145570928.0,72785464.0
51,final_total_AGB_net_forest,90132168.0,45066084.0
51,final_total_AGB_gross_minus_net_forest,55438760.0,27719380.0
51,final_total_AGB_agroforestry,55262492.0,27631246.0
51,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
51,final_total_AGB_gross_disturbed_forest,22529928.0,11264964.0
51,final_total_AGB_net_disturbed_forest,22366686.0,11264964.0
51,final_total_AGB_gross_minus_net_disturbed_forest,163242.0,0.0
51,final_total_AGB_gross_undisturbed_forest,67778512.0,33889256.0
51,final_total_AGB_net_undisturbed_forest,67765480.0,33882740.0
51,final_total_AGB_gross_minus_net_undisturbed_forest,13032.0,6516.0
52,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
52,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
52,final_total_AGB_gross_forest,145778848.0,72889424.0
52,final_total_AGB_net_forest,90194080.0,45097040.0
52,final_total_AGB_gross_minus_net_forest,55584768.0,27792384.0
52,final_total_AGB_agroforestry,55400576.0,27700288.0
52,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
52,final_total_AGB_gross_disturbed_forest,22594486.0,11297243.0
52,final_total_AGB_net_disturbed_forest,22423346.0,11297243.0
52,final_total_AGB_gross_minus_net_disturbed_forest,171140.0,0.0
52,final_total_AGB_gross_undisturbed_forest,67783784.0,33891892.0
52,final_total_AGB_net_undisturbed_forest,67770736.0,33885368.0
52,final_total_AGB_gross_minus_net_undisturbed_forest,13048.0,6524.0
53,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
53,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
53,final_total_AGB_gross_forest,145978336.0,72989168.0
53,final_total_AGB_net_forest,90241376.0,45120688.0
53,final_total_AGB_gross_minus_net_forest,55736960.0,27868480.0
53,final_total_AGB_agroforestry,55543376.0,27771688.0
53,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
53,final_total_AGB_gross_disturbed_forest,22648200.0,11324100.0
53,final_total_AGB_net_disturbed_forest,22467680.0,11324100.0
53,final_total_AGB_gross_minus_net_disturbed_forest,180520.0,0.0
53,final_total_AGB_gross_undisturbed_forest,67786752.0,33893376.0
53,final_total_AGB_net_undisturbed_forest,67773696.0,33886848.0
53,final_total_AGB_gross_minus_net_undisturbed_forest,13056.0,6528.0
54,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
54,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
54,final_total_AGB_gross_forest,146141424.0,73070712.0
54,final_total_AGB_net_forest,90231272.0,45115636.0
54,final_total_AGB_gross_minus_net_forest,55910152.0,27955076.0
54,final_total_AGB_agroforestry,55699960.0,27849980.0
54,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
54,final_total_AGB_gross_disturbed_forest,22657680.0,11328840.0
54,final_total_AGB_net_disturbed_forest,22460554.0,11328840.0
54,final_total_AGB_gross_minus_net_disturbed_forest,197126.0,0.0
54,final_total_AGB_gross_undisturbed_forest,67783784.0,33891892.0
54,final_total_AGB_net_undisturbed_forest,67770720.0,33885360.0
54,final_total_AGB_gross_minus_net_undisturbed_forest,13064.0,6532.0
55,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
55,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
55,final_total_AGB_gross_forest,146293104.0,73146552.0
55,final_total_AGB_net_forest,90215968.0,45107984.0
55,final_total_AGB_gross_minus_net_forest,56077136.0,28038568.0
55,final_total_AGB_agroforestry,55849248.0,27924624.0
55,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
55,final_total_AGB_gross_disturbed_forest,22664528.0,11332264.0
55,final_total_AGB_net_disturbed_forest,22449714.0,11332264.0
55,final_total_AGB_gross_minus_net_disturbed_forest,214814.0,0.0
55,final_total_AGB_gross_undisturbed_forest,67779328.0,33889664.0
55,final_total_AGB_net_undisturbed_forest,67766256.0,33883128.0
55,final_total_AGB_gross_minus_net_undisturbed_forest,13072.0,6536.0
56,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
56,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
56,final_total_AGB_gross_forest,146426048.0,73213024.0
56,final_total_AGB_net_forest,90180040.0,45090020.0
56,final_total_AGB_gross_minus_net_forest,56246008.0,28123004.0
56,final_total_AGB_agroforestry,55999868.0,27999934.0
56,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
56,final_total_AGB_gross_disturbed_forest,22652358.0,11326179.0
56,final_total_AGB_net_disturbed_forest,22419294.0,11326179.0
56,final_total_AGB_gross_minus_net_disturbed_forest,233064.0,0.0
56,final_total_AGB_gross_undisturbed_forest,67773824.0,33886912.0
56,final_total_AGB_net_undisturbed_forest,67760744.0,33880372.0
56,final_total_AGB_gross_minus_net_undisturbed_forest,13080.0,6540.0
57,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
57,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
57,final_total_AGB_gross_forest,146546576.0,73273288.0
57,final_total_AGB_net_forest,90135024.0,45067512.0
57,final_total_AGB_gross_minus_net_forest,56411552.0,28205776.0
57,final_total_AGB_agroforestry,56142600.0,28071300.0
57,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
57,final_total_AGB_gross_disturbed_forest,22635846.0,11317923.0
57,final_total_AGB_net_disturbed_forest,22379966.0,11317923.0
57,final_total_AGB_gross_minus_net_disturbed_forest,255880.0,0.0
57,final_total_AGB_gross_undisturbed_forest,67768136.0,33884068.0
57,final_total_AGB_net_undisturbed_forest,67755056.0,33877528.0
57,final_total_AGB_gross_minus_net_undisturbed_forest,13080.0,6540.0
58,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
58,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
58,final_total_AGB_gross_forest,146658944.0,73329472.0
58,final_total_AGB_net_forest,90089288.0,45044644.0
58,final_total_AGB_gross_minus_net_forest,56569656.0,28284828.0
58,final_total_AGB_agroforestry,56276840.0,28138420.0
58,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
58,final_total_AGB_gross_disturbed_forest,22619574.0,11309787.0
58,final_total_AGB_net_disturbed_forest,22339838.0,11309787.0
58,final_total_AGB_gross_minus_net_disturbed_forest,279736.0,0.0
58,final_total_AGB_gross_undisturbed_forest,67762536.0,33881268.0
58,final_total_AGB_net_undisturbed_forest,67749456.0,33874728.0
58,final_total_AGB_gross_minus_net_undisturbed_forest,13080.0,6540.0
59,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
59,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
59,final_total_AGB_gross_forest,146749840.0,73374920.0
59,final_total_AGB_net_forest,90027024.0,45013512.0
59,final_total_AGB_gross_minus_net_forest,56722816.0,28361408.0
59,final_total_AGB_agroforestry,56407120.0,28203560.0
59,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
59,final_total_AGB_gross_disturbed_forest,22589378.0,11294689.0
59,final_total_AGB_net_disturbed_forest,22286770.0,11294689.0
59,final_total_AGB_gross_minus_net_disturbed_forest,302608.0,0.0
59,final_total_AGB_gross_undisturbed_forest,67753336.0,33876668.0
59,final_total_AGB_net_undisturbed_forest,67740256.0,33870128.0
59,final_total_AGB_gross_minus_net_undisturbed_forest,13080.0,6540.0
60,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
60,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
60,final_total_AGB_gross_forest,146831664.0,73415832.0
60,final_total_AGB_net_forest,89965176.0,44982588.0
60,final_total_AGB_gross_minus_net_forest,56866488.0,28433244.0
60,final_total_AGB_agroforestry,56527976.0,28263988.0
60,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
60,final_total_AGB_gross_disturbed_forest,22560266.0,11280133.0
60,final_total_AGB_net_disturbed_forest,22234836.0,11280133.0
60,final_total_AGB_gross_minus_net_disturbed_forest,325430.0,0.0
60,final_total_AGB_gross_undisturbed_forest,67743424.0,33871712.0
60,final_total_AGB_net_undisturbed_forest,67730336.0,33865168.0
60,final_total_AGB_gross_minus_net_undisturbed_forest,13088.0,6544.0
61,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
61,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
61,final_total_AGB_gross_forest,146892112.0,73446056.0
61,final_total_AGB_net_forest,89881120.0,44940560.0
61,final_total_AGB_gross_minus_net_forest,57010992.0,28505496.0
61,final_total_AGB_agroforestry,56643492.0,28321746.0
61,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
61,final_total_AGB_gross_disturbed_forest,22510570.0,11255285.0
61,final_total_AGB_net_disturbed_forest,22156154.0,11255285.0
61,final_total_AGB_gross_minus_net_disturbed_forest,354416.0,0.0
61,final_total_AGB_gross_undisturbed_forest,67738048.0,33869024.0
61,final_total_AGB_net_undisturbed_forest,67724968.0,33862484.0
61,final_total_AGB_gross_minus_net_undisturbed_forest,13080.0,6540.0
62,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
62,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
62,final_total_AGB_gross_forest,146948016.0,73474008.0
62,final_total_AGB_net_forest,89800776.0,44900388.0
62,final_total_AGB_gross_minus_net_forest,57147240.0,28573620.0
62,final_total_AGB_agroforestry,56751704.0,28375852.0
62,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
62,final_total_AGB_gross_disturbed_forest,22463234.0,11231617.0
62,final_total_AGB_net_disturbed_forest,22080784.0,11231617.0
62,final_total_AGB_gross_minus_net_disturbed_forest,382450.0,0.0
62,final_total_AGB_gross_undisturbed_forest,67733072.0,33866536.0
62,final_total_AGB_net_undisturbed_forest,67719992.0,33859996.0
62,final_total_AGB_gross_minus_net_undisturbed_forest,13080.0,6540.0
63,potential_maximum_undisturbed_AGB,270953760.0,135476880.0
63,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
63,final_total_AGB_gross_forest,146991408.0,73495704.0
63,final_total_AGB_net_forest,89714096.0,44857048.0
63,final_total_AGB_gross_minus_net_forest,57277312.0,28638656.0
63,final_total_AGB_agroforestry,56853596.0,28426798.0
63,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
63,final_total_AGB_gross_disturbed_forest,22412192.0,11206096.0
63,final_total_AGB_net_disturbed_forest,22001568.0,11206096.0
63,final_total_AGB_gross_minus_net_disturbed_forest,410624.0,0.0
63,final_total_AGB_gross_undisturbed_forest,67725616.0,33862808.0
63,final_total_AGB_net_undisturbed_forest,67712528.0,33856264.0
63,final_total_AGB_gross_minus_net_undisturbed_forest,13088.0,6544.0
64,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
64,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
64,final_total_AGB_gross_forest,148616352.0,74308176.0
64,final_total_AGB_net_forest,90669536.0,45334768.0
64,final_total_AGB_gross_minus_net_forest,57946816.0,28973408.0
64,final_total_AGB_agroforestry,57510324.0,28755162.0
64,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
64,final_total_AGB_gross_disturbed_forest,22412794.0,11206397.0
64,final_total_AGB_net_disturbed_forest,21989576.0,11206397.0
64,final_total_AGB_gross_minus_net_disturbed_forest,423218.0,0.0
64,final_total_AGB_gross_undisturbed_forest,68693232.0,34346616.0
64,final_total_AGB_net_undisturbed_forest,68679960.0,34339980.0
64,final_total_AGB_gross_minus_net_undisturbed_forest,13272.0,6636.0
65,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
65,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
65,final_total_AGB_gross_forest,150293088.0,75146544.0
65,final_total_AGB_net_forest,91651640.0,45825820.0
65,final_total_AGB_gross_minus_net_forest,58641448.0,29320724.0
65,final_total_AGB_agroforestry,58164612.0,29082306.0
65,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
65,final_total_AGB_gross_disturbed_forest,20494652.0,10247326.0
65,final_total_AGB_net_disturbed_forest,20031274.0,10247326.0
65,final_total_AGB_gross_minus_net_disturbed_forest,463378.0,0.0
65,final_total_AGB_gross_undisturbed_forest,71633824.0,35816912.0
65,final_total_AGB_net_undisturbed_forest,71620368.0,35810184.0
65,final_total_AGB_gross_minus_net_undisturbed_forest,13456.0,6728.0
66,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
66,initial_AGB_gross_forest_simulation_start,227781376.0,113890688.0
66,final_total_AGB_gross_forest,149976800.0,74988400.0
66,final_total_AGB_net_forest,90900776.0,45450388.0
66,final_total_AGB_gross_minus_net_forest,59076024.0,29538012.0
66,final_total_AGB_agroforestry,58561004.0,29280502.0
66,final_total_AGB_plantation,user-defined not considered gross forest,user-defined not considered gross forest
66,final_total_AGB_gross_disturbed_forest,20872008.0,10436004.0
66,final_total_AGB_net_disturbed_forest,20370626.0,10436004.0
66,final_total_AGB_gross_minus_net_disturbed_forest,501382.0,0.0
66,final_total_AGB_gross_undisturbed_forest,70543792.0,35271896.0
66,final_total_AGB_net_undisturbed_forest,70530152.0,35265076.0
66,final_total_AGB_gross_minus_net_undisturbed_forest,13640.0,6820.0
67,potential_maximum_undisturbed_AGB,259058736.0,129529368.0
